config,name,component,value,unit,artifact_id
plain-de,system.memory.used,legacy,8908582912.0,bytes,3718079-chunk-2
plain-de,system.memory.available,legacy,41606631424.0,bytes,3718079-chunk-2
plain-de,system.memory.utilization,legacy,17.6,percent,3718079-chunk-2
plain-de,system.swap.used,legacy,0.0,bytes,3718079-chunk-2
plain-de,system.swap.utilization,legacy,0.0,percent,3718079-chunk-2
plain-de,process.cpu.utilization,legacy,0.0,percent,3718079-chunk-2
plain-de,process.cpu.time.user,legacy,0.98,seconds,3718079-chunk-2
plain-de,process.cpu.time.system,legacy,0.22,seconds,3718079-chunk-2
plain-de,process.context_switches.voluntary,legacy,18.0,count,3718079-chunk-2
plain-de,process.context_switches.involuntary,legacy,14.0,count,3718079-chunk-2
plain-de,system.cpu.utilization,legacy,40.0,percent,3718079-chunk-2
plain-de,system.load_average.1m,legacy,1.6435546875,load,3718079-chunk-2
plain-de,system.load_average.5m,legacy,2.4482421875,load,3718079-chunk-2
plain-de,system.load_average.15m,legacy,2.2744140625,load,3718079-chunk-2
plain-de,process.memory.rss,legacy,90996736.0,bytes,3718079-chunk-2
plain-de,process.memory.vms,legacy,99557376.0,bytes,3718079-chunk-2
plain-de,process.memory.uss,legacy,79339520.0,bytes,3718079-chunk-2
plain-de,system.memory.used,legacy,8908582912.0,bytes,3718079-chunk-2
plain-de,system.memory.available,legacy,41606631424.0,bytes,3718079-chunk-2
plain-de,system.memory.utilization,legacy,17.6,percent,3718079-chunk-2
plain-de,system.swap.used,legacy,0.0,bytes,3718079-chunk-2
plain-de,system.swap.utilization,legacy,0.0,percent,3718079-chunk-2
plain-de,duui.request.duration,legacy,5.686522000360128,milliseconds,3718079-chunk-2
plain-de,duui.request.duration.histogram,legacy,,milliseconds,3718079-chunk-2
plain-de,duui.request.throughput,legacy,107.70124579132185,requests_per_second,3718079-chunk-2
plain-de,duui.request.count,legacy,9.0,count,3718079-chunk-2
plain-de,duui.request.duration,legacy,5.686522000360128,milliseconds,3718079-chunk-2
plain-de,duui.request.duration.histogram,legacy,,milliseconds,3718079-chunk-2
plain-de,duui.request.throughput,legacy,59.57916282155048,requests_per_second,3718079-chunk-2
plain-de,duui.request.count,legacy,5.0,count,3718079-chunk-2
plain-de,duui.request.duration,legacy,5.686522000360128,milliseconds,3718079-chunk-2
plain-de,duui.request.duration.histogram,legacy,,milliseconds,3718079-chunk-2
plain-de,duui.request.throughput,legacy,1000.0,requests_per_second,3718079-chunk-2
plain-de,duui.request.count,legacy,1.0,count,3718079-chunk-2
plain-de,gazetteer_matches,modern,0.0,count,3718079-chunk-2
plain-de,gazetteer_processing_ms,modern,2.0,milliseconds,3718079-chunk-2
plain-de,process.cpu.utilization,modern,0.0,percent,3718079-chunk-2
plain-de,process.cpu.time.user,modern,0.98,seconds,3718079-chunk-2
plain-de,process.cpu.time.system,modern,0.23,seconds,3718079-chunk-2
plain-de,process.context_switches.voluntary,modern,18.0,count,3718079-chunk-2
plain-de,process.context_switches.involuntary,modern,15.0,count,3718079-chunk-2
plain-de,system.cpu.utilization,modern,44.4,percent,3718079-chunk-2
plain-de,system.load_average.1m,modern,1.6435546875,load,3718079-chunk-2
plain-de,system.load_average.5m,modern,2.4482421875,load,3718079-chunk-2
plain-de,system.load_average.15m,modern,2.2744140625,load,3718079-chunk-2
plain-de,process.memory.rss,modern,91164672.0,bytes,3718079-chunk-2
plain-de,process.memory.vms,modern,99557376.0,bytes,3718079-chunk-2
plain-de,process.memory.uss,modern,79507456.0,bytes,3718079-chunk-2
plain-de,system.memory.used,modern,8908582912.0,bytes,3718079-chunk-2
plain-de,system.memory.available,modern,41606631424.0,bytes,3718079-chunk-2
plain-de,system.memory.utilization,modern,17.6,percent,3718079-chunk-2
plain-de,system.swap.used,modern,0.0,bytes,3718079-chunk-2
plain-de,system.swap.utilization,modern,0.0,percent,3718079-chunk-2
plain-de,process.cpu.utilization,modern,0.0,percent,3718079-chunk-2
plain-de,process.cpu.time.user,modern,0.98,seconds,3718079-chunk-2
plain-de,process.cpu.time.system,modern,0.23,seconds,3718079-chunk-2
plain-de,process.context_switches.voluntary,modern,20.0,count,3718079-chunk-2
plain-de,process.context_switches.involuntary,modern,15.0,count,3718079-chunk-2
plain-de,system.cpu.utilization,modern,25.0,percent,3718079-chunk-2
plain-de,system.load_average.1m,modern,1.6435546875,load,3718079-chunk-2
plain-de,system.load_average.5m,modern,2.4482421875,load,3718079-chunk-2
plain-de,system.load_average.15m,modern,2.2744140625,load,3718079-chunk-2
plain-de,process.memory.rss,modern,91181056.0,bytes,3718079-chunk-2
plain-de,process.memory.vms,modern,99557376.0,bytes,3718079-chunk-2
plain-de,process.memory.uss,modern,79523840.0,bytes,3718079-chunk-2
plain-de,system.memory.used,modern,8908582912.0,bytes,3718079-chunk-2
plain-de,system.memory.available,modern,41606631424.0,bytes,3718079-chunk-2
plain-de,system.memory.utilization,modern,17.6,percent,3718079-chunk-2
plain-de,system.swap.used,modern,0.0,bytes,3718079-chunk-2
plain-de,system.swap.utilization,modern,0.0,percent,3718079-chunk-2
plain-de,duui.request.duration,modern,6.330237999918609,milliseconds,3718079-chunk-2
plain-de,duui.request.duration.histogram,modern,,milliseconds,3718079-chunk-2
plain-de,duui.request.throughput,modern,104.41509519437982,requests_per_second,3718079-chunk-2
plain-de,duui.request.count,modern,10.0,count,3718079-chunk-2
plain-de,duui.request.duration,modern,6.330237999918609,milliseconds,3718079-chunk-2
plain-de,duui.request.duration.histogram,modern,,milliseconds,3718079-chunk-2
plain-de,duui.request.throughput,modern,58.61957535752757,requests_per_second,3718079-chunk-2
plain-de,duui.request.count,modern,5.0,count,3718079-chunk-2
plain-de,duui.request.duration,modern,6.330237999918609,milliseconds,3718079-chunk-2
plain-de,duui.request.duration.histogram,modern,,milliseconds,3718079-chunk-2
plain-de,duui.request.throughput,modern,1000.0,requests_per_second,3718079-chunk-2
plain-de,duui.request.count,modern,1.0,count,3718079-chunk-2
plain-de,gazetteer_legacy_matches,legacy,1.0,count,3720448-chunk-1
plain-de,gazetteer_legacy_processing_ms,legacy,3.0,milliseconds,3720448-chunk-1
plain-de,process.cpu.utilization,legacy,0.0,percent,3720448-chunk-1
plain-de,process.cpu.time.user,legacy,0.98,seconds,3720448-chunk-1
plain-de,process.cpu.time.system,legacy,0.23,seconds,3720448-chunk-1
plain-de,process.context_switches.voluntary,legacy,20.0,count,3720448-chunk-1
plain-de,process.context_switches.involuntary,legacy,15.0,count,3720448-chunk-1
plain-de,system.cpu.utilization,legacy,55.6,percent,3720448-chunk-1
plain-de,system.load_average.1m,legacy,1.6435546875,load,3720448-chunk-1
plain-de,system.load_average.5m,legacy,2.4482421875,load,3720448-chunk-1
plain-de,system.load_average.15m,legacy,2.2744140625,load,3720448-chunk-1
plain-de,process.memory.rss,legacy,91344896.0,bytes,3720448-chunk-1
plain-de,process.memory.vms,legacy,99557376.0,bytes,3720448-chunk-1
plain-de,process.memory.uss,legacy,79691776.0,bytes,3720448-chunk-1
plain-de,system.memory.used,legacy,8909099008.0,bytes,3720448-chunk-1
plain-de,system.memory.available,legacy,41606115328.0,bytes,3720448-chunk-1
plain-de,system.memory.utilization,legacy,17.6,percent,3720448-chunk-1
plain-de,system.swap.used,legacy,0.0,bytes,3720448-chunk-1
plain-de,system.swap.utilization,legacy,0.0,percent,3720448-chunk-1
plain-de,process.cpu.utilization,legacy,179.2,percent,3720448-chunk-1
plain-de,process.cpu.time.user,legacy,0.98,seconds,3720448-chunk-1
plain-de,process.cpu.time.system,legacy,0.24,seconds,3720448-chunk-1
plain-de,process.context_switches.voluntary,legacy,22.0,count,3720448-chunk-1
plain-de,process.context_switches.involuntary,legacy,15.0,count,3720448-chunk-1
plain-de,system.cpu.utilization,legacy,66.7,percent,3720448-chunk-1
plain-de,system.load_average.1m,legacy,1.6435546875,load,3720448-chunk-1
plain-de,system.load_average.5m,legacy,2.4482421875,load,3720448-chunk-1
plain-de,system.load_average.15m,legacy,2.2744140625,load,3720448-chunk-1
plain-de,process.memory.rss,legacy,91369472.0,bytes,3720448-chunk-1
plain-de,process.memory.vms,legacy,99557376.0,bytes,3720448-chunk-1
plain-de,process.memory.uss,legacy,79712256.0,bytes,3720448-chunk-1
plain-de,system.memory.used,legacy,8907440128.0,bytes,3720448-chunk-1
plain-de,system.memory.available,legacy,41607774208.0,bytes,3720448-chunk-1
plain-de,system.memory.utilization,legacy,17.6,percent,3720448-chunk-1
plain-de,system.swap.used,legacy,0.0,bytes,3720448-chunk-1
plain-de,system.swap.utilization,legacy,0.0,percent,3720448-chunk-1
plain-de,duui.request.duration,legacy,7.72635299972535,milliseconds,3720448-chunk-1
plain-de,duui.request.duration.histogram,legacy,,milliseconds,3720448-chunk-1
plain-de,duui.request.throughput,legacy,101.80216579684281,requests_per_second,3720448-chunk-1
plain-de,duui.request.count,legacy,11.0,count,3720448-chunk-1
plain-de,duui.request.duration,legacy,7.72635299972535,milliseconds,3720448-chunk-1
plain-de,duui.request.duration.histogram,legacy,,milliseconds,3720448-chunk-1
plain-de,duui.request.throughput,legacy,55.330723260001044,requests_per_second,3720448-chunk-1
plain-de,duui.request.count,legacy,6.0,count,3720448-chunk-1
plain-de,duui.request.duration,legacy,7.72635299972535,milliseconds,3720448-chunk-1
plain-de,duui.request.duration.histogram,legacy,,milliseconds,3720448-chunk-1
plain-de,duui.request.throughput,legacy,1000.0,requests_per_second,3720448-chunk-1
plain-de,duui.request.count,legacy,1.0,count,3720448-chunk-1
plain-de,gazetteer_matches,modern,1.0,count,3720448-chunk-1
plain-de,gazetteer_processing_ms,modern,2.0,milliseconds,3720448-chunk-1
plain-de,process.cpu.utilization,modern,0.0,percent,3720448-chunk-1
plain-de,process.cpu.time.user,modern,0.99,seconds,3720448-chunk-1
plain-de,process.cpu.time.system,modern,0.24,seconds,3720448-chunk-1
plain-de,process.context_switches.voluntary,modern,22.0,count,3720448-chunk-1
plain-de,process.context_switches.involuntary,modern,15.0,count,3720448-chunk-1
plain-de,system.cpu.utilization,modern,33.3,percent,3720448-chunk-1
plain-de,system.load_average.1m,modern,1.6435546875,load,3720448-chunk-1
plain-de,system.load_average.5m,modern,2.4482421875,load,3720448-chunk-1
plain-de,system.load_average.15m,modern,2.2744140625,load,3720448-chunk-1
plain-de,process.memory.rss,modern,91521024.0,bytes,3720448-chunk-1
plain-de,process.memory.vms,modern,99557376.0,bytes,3720448-chunk-1
plain-de,process.memory.uss,modern,79863808.0,bytes,3720448-chunk-1
plain-de,system.memory.used,modern,8907440128.0,bytes,3720448-chunk-1
plain-de,system.memory.available,modern,41607774208.0,bytes,3720448-chunk-1
plain-de,system.memory.utilization,modern,17.6,percent,3720448-chunk-1
plain-de,system.swap.used,modern,0.0,bytes,3720448-chunk-1
plain-de,system.swap.utilization,modern,0.0,percent,3720448-chunk-1
plain-de,process.cpu.utilization,modern,0.0,percent,3720448-chunk-1
plain-de,process.cpu.time.user,modern,0.99,seconds,3720448-chunk-1
plain-de,process.cpu.time.system,modern,0.24,seconds,3720448-chunk-1
plain-de,process.context_switches.voluntary,modern,24.0,count,3720448-chunk-1
plain-de,process.context_switches.involuntary,modern,15.0,count,3720448-chunk-1
plain-de,system.cpu.utilization,modern,33.3,percent,3720448-chunk-1
plain-de,system.load_average.1m,modern,1.6435546875,load,3720448-chunk-1
plain-de,system.load_average.5m,modern,2.4482421875,load,3720448-chunk-1
plain-de,system.load_average.15m,modern,2.2744140625,load,3720448-chunk-1
plain-de,process.memory.rss,modern,91549696.0,bytes,3720448-chunk-1
plain-de,process.memory.vms,modern,99557376.0,bytes,3720448-chunk-1
plain-de,process.memory.uss,modern,79892480.0,bytes,3720448-chunk-1
plain-de,system.memory.used,modern,8907440128.0,bytes,3720448-chunk-1
plain-de,system.memory.available,modern,41607774208.0,bytes,3720448-chunk-1
plain-de,system.memory.utilization,modern,17.6,percent,3720448-chunk-1
plain-de,system.swap.used,modern,0.0,bytes,3720448-chunk-1
plain-de,system.swap.utilization,modern,0.0,percent,3720448-chunk-1
plain-de,duui.request.duration,modern,6.603097000152047,milliseconds,3720448-chunk-1
plain-de,duui.request.duration.histogram,modern,,milliseconds,3720448-chunk-1
plain-de,duui.request.throughput,modern,100.71056084456644,requests_per_second,3720448-chunk-1
plain-de,duui.request.count,modern,12.0,count,3720448-chunk-1
plain-de,duui.request.duration,modern,6.603097000152047,milliseconds,3720448-chunk-1
plain-de,duui.request.duration.histogram,modern,,milliseconds,3720448-chunk-1
plain-de,duui.request.throughput,modern,55.16855681346993,requests_per_second,3720448-chunk-1
plain-de,duui.request.count,modern,6.0,count,3720448-chunk-1
plain-de,duui.request.duration,modern,6.603097000152047,milliseconds,3720448-chunk-1
plain-de,duui.request.duration.histogram,modern,,milliseconds,3720448-chunk-1
plain-de,duui.request.throughput,modern,998.0428380654179,requests_per_second,3720448-chunk-1
plain-de,duui.request.count,modern,1.0,count,3720448-chunk-1
plain-de,gazetteer_legacy_matches,legacy,0.0,count,3720448-chunk-2
plain-de,gazetteer_legacy_processing_ms,legacy,2.0,milliseconds,3720448-chunk-2
plain-de,process.cpu.utilization,legacy,0.0,percent,3720448-chunk-2
plain-de,process.cpu.time.user,legacy,0.99,seconds,3720448-chunk-2
plain-de,process.cpu.time.system,legacy,0.24,seconds,3720448-chunk-2
plain-de,process.context_switches.voluntary,legacy,24.0,count,3720448-chunk-2
plain-de,process.context_switches.involuntary,legacy,15.0,count,3720448-chunk-2
plain-de,system.cpu.utilization,legacy,42.9,percent,3720448-chunk-2
plain-de,system.load_average.1m,legacy,1.6435546875,load,3720448-chunk-2
plain-de,system.load_average.5m,legacy,2.4482421875,load,3720448-chunk-2
plain-de,system.load_average.15m,legacy,2.2744140625,load,3720448-chunk-2
plain-de,process.memory.rss,legacy,91717632.0,bytes,3720448-chunk-2
plain-de,process.memory.vms,legacy,99557376.0,bytes,3720448-chunk-2
plain-de,process.memory.uss,legacy,80060416.0,bytes,3720448-chunk-2
plain-de,system.memory.used,legacy,8907624448.0,bytes,3720448-chunk-2
plain-de,system.memory.available,legacy,41607589888.0,bytes,3720448-chunk-2
plain-de,system.memory.utilization,legacy,17.6,percent,3720448-chunk-2
plain-de,system.swap.used,legacy,0.0,bytes,3720448-chunk-2
plain-de,system.swap.utilization,legacy,0.0,percent,3720448-chunk-2
plain-de,process.cpu.utilization,legacy,195.7,percent,3720448-chunk-2
plain-de,process.cpu.time.user,legacy,0.99,seconds,3720448-chunk-2
plain-de,process.cpu.time.system,legacy,0.25,seconds,3720448-chunk-2
plain-de,process.context_switches.voluntary,legacy,26.0,count,3720448-chunk-2
plain-de,process.context_switches.involuntary,legacy,15.0,count,3720448-chunk-2
plain-de,system.cpu.utilization,legacy,42.9,percent,3720448-chunk-2
plain-de,system.load_average.1m,legacy,1.6435546875,load,3720448-chunk-2
plain-de,system.load_average.5m,legacy,2.4482421875,load,3720448-chunk-2
plain-de,system.load_average.15m,legacy,2.2744140625,load,3720448-chunk-2
plain-de,process.memory.rss,legacy,91725824.0,bytes,3720448-chunk-2
plain-de,process.memory.vms,legacy,99557376.0,bytes,3720448-chunk-2
plain-de,process.memory.uss,legacy,80068608.0,bytes,3720448-chunk-2
plain-de,system.memory.used,legacy,8908140544.0,bytes,3720448-chunk-2
plain-de,system.memory.available,legacy,41607073792.0,bytes,3720448-chunk-2
plain-de,system.memory.utilization,legacy,17.6,percent,3720448-chunk-2
plain-de,system.swap.used,legacy,0.0,bytes,3720448-chunk-2
plain-de,system.swap.utilization,legacy,0.0,percent,3720448-chunk-2
plain-de,duui.request.duration,legacy,7.144621999941592,milliseconds,3720448-chunk-2
plain-de,duui.request.duration.histogram,legacy,,milliseconds,3720448-chunk-2
plain-de,duui.request.throughput,legacy,99.61315384967256,requests_per_second,3720448-chunk-2
plain-de,duui.request.count,legacy,13.0,count,3720448-chunk-2
plain-de,duui.request.duration,legacy,7.144621999941592,milliseconds,3720448-chunk-2
plain-de,duui.request.duration.histogram,legacy,,milliseconds,3720448-chunk-2
plain-de,duui.request.throughput,legacy,53.5105529459947,requests_per_second,3720448-chunk-2
plain-de,duui.request.count,legacy,7.0,count,3720448-chunk-2
plain-de,duui.request.duration,legacy,7.144621999941592,milliseconds,3720448-chunk-2
plain-de,duui.request.duration.histogram,legacy,,milliseconds,3720448-chunk-2
plain-de,duui.request.throughput,legacy,1000.0,requests_per_second,3720448-chunk-2
plain-de,duui.request.count,legacy,1.0,count,3720448-chunk-2
plain-de,gazetteer_matches,modern,0.0,count,3720448-chunk-2
plain-de,gazetteer_processing_ms,modern,2.0,milliseconds,3720448-chunk-2
plain-de,process.cpu.utilization,modern,0.0,percent,3720448-chunk-2
plain-de,process.cpu.time.user,modern,0.99,seconds,3720448-chunk-2
plain-de,process.cpu.time.system,modern,0.25,seconds,3720448-chunk-2
plain-de,process.context_switches.voluntary,modern,26.0,count,3720448-chunk-2
plain-de,process.context_switches.involuntary,modern,15.0,count,3720448-chunk-2
plain-de,system.cpu.utilization,modern,50.0,percent,3720448-chunk-2
plain-de,system.load_average.1m,modern,1.6435546875,load,3720448-chunk-2
plain-de,system.load_average.5m,modern,2.4482421875,load,3720448-chunk-2
plain-de,system.load_average.15m,modern,2.2744140625,load,3720448-chunk-2
plain-de,process.memory.rss,modern,91897856.0,bytes,3720448-chunk-2
plain-de,process.memory.vms,modern,99557376.0,bytes,3720448-chunk-2
plain-de,process.memory.uss,modern,80240640.0,bytes,3720448-chunk-2
plain-de,system.memory.used,modern,8908140544.0,bytes,3720448-chunk-2
plain-de,system.memory.available,modern,41607073792.0,bytes,3720448-chunk-2
plain-de,system.memory.utilization,modern,17.6,percent,3720448-chunk-2
plain-de,system.swap.used,modern,0.0,bytes,3720448-chunk-2
plain-de,system.swap.utilization,modern,0.0,percent,3720448-chunk-2
plain-de,process.cpu.utilization,modern,184.3,percent,3720448-chunk-2
plain-de,process.cpu.time.user,modern,0.99,seconds,3720448-chunk-2
plain-de,process.cpu.time.system,modern,0.26,seconds,3720448-chunk-2
plain-de,process.context_switches.voluntary,modern,28.0,count,3720448-chunk-2
plain-de,process.context_switches.involuntary,modern,15.0,count,3720448-chunk-2
plain-de,system.cpu.utilization,modern,42.9,percent,3720448-chunk-2
plain-de,system.load_average.1m,modern,1.6435546875,load,3720448-chunk-2
plain-de,system.load_average.5m,modern,2.4482421875,load,3720448-chunk-2
plain-de,system.load_average.15m,modern,2.2744140625,load,3720448-chunk-2
plain-de,process.memory.rss,modern,91922432.0,bytes,3720448-chunk-2
plain-de,process.memory.vms,modern,99557376.0,bytes,3720448-chunk-2
plain-de,process.memory.uss,modern,80265216.0,bytes,3720448-chunk-2
plain-de,system.memory.used,modern,8908140544.0,bytes,3720448-chunk-2
plain-de,system.memory.available,modern,41607073792.0,bytes,3720448-chunk-2
plain-de,system.memory.utilization,modern,17.6,percent,3720448-chunk-2
plain-de,system.swap.used,modern,0.0,bytes,3720448-chunk-2
plain-de,system.swap.utilization,modern,0.0,percent,3720448-chunk-2
plain-de,duui.request.duration,modern,7.54485300012675,milliseconds,3720448-chunk-2
plain-de,duui.request.duration.histogram,modern,,milliseconds,3720448-chunk-2
plain-de,duui.request.throughput,modern,97.86722089901072,requests_per_second,3720448-chunk-2
plain-de,duui.request.count,modern,14.0,count,3720448-chunk-2
plain-de,duui.request.duration,modern,7.54485300012675,milliseconds,3720448-chunk-2
plain-de,duui.request.duration.histogram,modern,,milliseconds,3720448-chunk-2
plain-de,duui.request.throughput,modern,52.86760178428217,requests_per_second,3720448-chunk-2
plain-de,duui.request.count,modern,7.0,count,3720448-chunk-2
plain-de,duui.request.duration,modern,7.54485300012675,milliseconds,3720448-chunk-2
plain-de,duui.request.duration.histogram,modern,,milliseconds,3720448-chunk-2
plain-de,duui.request.throughput,modern,1000.0,requests_per_second,3720448-chunk-2
plain-de,duui.request.count,modern,1.0,count,3720448-chunk-2
virus-skipgram,gazetteer_legacy_matches,legacy,2.0,count,warmup
virus-skipgram,gazetteer_legacy_processing_ms,legacy,16.0,milliseconds,warmup
virus-skipgram,process.cpu.utilization,legacy,0.0,percent,warmup
virus-skipgram,process.cpu.time.user,legacy,0.94,seconds,warmup
virus-skipgram,process.cpu.time.system,legacy,0.18,seconds,warmup
virus-skipgram,process.context_switches.voluntary,legacy,0.0,count,warmup
virus-skipgram,process.context_switches.involuntary,legacy,15.0,count,warmup
virus-skipgram,system.cpu.utilization,legacy,13.6,percent,warmup
virus-skipgram,system.load_average.1m,legacy,2.55078125,load,warmup
virus-skipgram,system.load_average.5m,legacy,2.5068359375,load,warmup
virus-skipgram,system.load_average.15m,legacy,2.3076171875,load,warmup
virus-skipgram,process.memory.rss,legacy,87887872.0,bytes,warmup
virus-skipgram,process.memory.vms,legacy,96722944.0,bytes,warmup
virus-skipgram,process.memory.uss,legacy,76726272.0,bytes,warmup
virus-skipgram,system.memory.used,legacy,8789274624.0,bytes,warmup
virus-skipgram,system.memory.available,legacy,41725939712.0,bytes,warmup
virus-skipgram,system.memory.utilization,legacy,17.4,percent,warmup
virus-skipgram,system.swap.used,legacy,0.0,bytes,warmup
virus-skipgram,system.swap.utilization,legacy,0.0,percent,warmup
virus-skipgram,process.cpu.utilization,legacy,107.5,percent,warmup
virus-skipgram,process.cpu.time.user,legacy,0.96,seconds,warmup
virus-skipgram,process.cpu.time.system,legacy,0.18,seconds,warmup
virus-skipgram,process.context_switches.voluntary,legacy,2.0,count,warmup
virus-skipgram,process.context_switches.involuntary,legacy,15.0,count,warmup
virus-skipgram,system.cpu.utilization,legacy,9.1,percent,warmup
virus-skipgram,system.load_average.1m,legacy,2.55078125,load,warmup
virus-skipgram,system.load_average.5m,legacy,2.5068359375,load,warmup
virus-skipgram,system.load_average.15m,legacy,2.3076171875,load,warmup
virus-skipgram,process.memory.rss,legacy,89550848.0,bytes,warmup
virus-skipgram,process.memory.vms,legacy,97398784.0,bytes,warmup
virus-skipgram,process.memory.uss,legacy,77844480.0,bytes,warmup
virus-skipgram,system.memory.used,legacy,8789274624.0,bytes,warmup
virus-skipgram,system.memory.available,legacy,41725939712.0,bytes,warmup
virus-skipgram,system.memory.utilization,legacy,17.4,percent,warmup
virus-skipgram,system.swap.used,legacy,0.0,bytes,warmup
virus-skipgram,system.swap.utilization,legacy,0.0,percent,warmup
virus-skipgram,duui.request.duration,legacy,20.928281000124116,milliseconds,warmup
virus-skipgram,duui.request.duration.histogram,legacy,,milliseconds,warmup
virus-skipgram,duui.request.throughput,legacy,1000.0,requests_per_second,warmup
virus-skipgram,duui.request.count,legacy,1.0,count,warmup
virus-skipgram,duui.request.duration,legacy,20.928281000124116,milliseconds,warmup
virus-skipgram,duui.request.duration.histogram,legacy,,milliseconds,warmup
virus-skipgram,duui.request.throughput,legacy,1000.0,requests_per_second,warmup
virus-skipgram,duui.request.count,legacy,1.0,count,warmup
virus-skipgram,duui.request.duration,legacy,20.928281000124116,milliseconds,warmup
virus-skipgram,duui.request.duration.histogram,legacy,,milliseconds,warmup
virus-skipgram,duui.request.throughput,legacy,1000.0,requests_per_second,warmup
virus-skipgram,duui.request.count,legacy,1.0,count,warmup
virus-skipgram,gazetteer_matches,modern,2.0,count,warmup
virus-skipgram,gazetteer_processing_ms,modern,2.0,milliseconds,warmup
virus-skipgram,process.cpu.utilization,modern,0.0,percent,warmup
virus-skipgram,process.cpu.time.user,modern,0.96,seconds,warmup
virus-skipgram,process.cpu.time.system,modern,0.19,seconds,warmup
virus-skipgram,process.context_switches.voluntary,modern,2.0,count,warmup
virus-skipgram,process.context_switches.involuntary,modern,15.0,count,warmup
virus-skipgram,system.cpu.utilization,modern,28.6,percent,warmup
virus-skipgram,system.load_average.1m,modern,2.55078125,load,warmup
virus-skipgram,system.load_average.5m,modern,2.5068359375,load,warmup
virus-skipgram,system.load_average.15m,modern,2.3076171875,load,warmup
virus-skipgram,process.memory.rss,modern,89726976.0,bytes,warmup
virus-skipgram,process.memory.vms,modern,97533952.0,bytes,warmup
virus-skipgram,process.memory.uss,modern,78020608.0,bytes,warmup
virus-skipgram,system.memory.used,modern,8789274624.0,bytes,warmup
virus-skipgram,system.memory.available,modern,41725939712.0,bytes,warmup
virus-skipgram,system.memory.utilization,modern,17.4,percent,warmup
virus-skipgram,system.swap.used,modern,0.0,bytes,warmup
virus-skipgram,system.swap.utilization,modern,0.0,percent,warmup
virus-skipgram,process.cpu.utilization,modern,0.0,percent,warmup
virus-skipgram,process.cpu.time.user,modern,0.96,seconds,warmup
virus-skipgram,process.cpu.time.system,modern,0.19,seconds,warmup
virus-skipgram,process.context_switches.voluntary,modern,4.0,count,warmup
virus-skipgram,process.context_switches.involuntary,modern,15.0,count,warmup
virus-skipgram,system.cpu.utilization,modern,0.0,percent,warmup
virus-skipgram,system.load_average.1m,modern,2.55078125,load,warmup
virus-skipgram,system.load_average.5m,modern,2.5068359375,load,warmup
virus-skipgram,system.load_average.15m,modern,2.3076171875,load,warmup
virus-skipgram,process.memory.rss,modern,89776128.0,bytes,warmup
virus-skipgram,process.memory.vms,modern,97533952.0,bytes,warmup
virus-skipgram,process.memory.uss,modern,78069760.0,bytes,warmup
virus-skipgram,system.memory.used,modern,8789274624.0,bytes,warmup
virus-skipgram,system.memory.available,modern,41725939712.0,bytes,warmup
virus-skipgram,system.memory.utilization,modern,17.4,percent,warmup
virus-skipgram,system.swap.used,modern,0.0,bytes,warmup
virus-skipgram,system.swap.utilization,modern,0.0,percent,warmup
virus-skipgram,duui.request.duration,modern,6.246856999950978,milliseconds,warmup
virus-skipgram,duui.request.duration.histogram,modern,,milliseconds,warmup
virus-skipgram,duui.request.throughput,modern,191.57545041208417,requests_per_second,warmup
virus-skipgram,duui.request.count,modern,2.0,count,warmup
virus-skipgram,duui.request.duration,modern,6.246856999950978,milliseconds,warmup
virus-skipgram,duui.request.duration.histogram,modern,,milliseconds,warmup
virus-skipgram,duui.request.throughput,modern,1000.0,requests_per_second,warmup
virus-skipgram,duui.request.count,modern,1.0,count,warmup
virus-skipgram,duui.request.duration,modern,6.246856999950978,milliseconds,warmup
virus-skipgram,duui.request.duration.histogram,modern,,milliseconds,warmup
virus-skipgram,duui.request.throughput,modern,1000.0,requests_per_second,warmup
virus-skipgram,duui.request.count,modern,1.0,count,warmup
virus-skipgram,gazetteer_legacy_matches,legacy,0.0,count,3713534-chunk-1
virus-skipgram,gazetteer_legacy_processing_ms,legacy,3.0,milliseconds,3713534-chunk-1
virus-skipgram,process.cpu.utilization,legacy,0.0,percent,3713534-chunk-1
virus-skipgram,process.cpu.time.user,legacy,0.96,seconds,3713534-chunk-1
virus-skipgram,process.cpu.time.system,legacy,0.19,seconds,3713534-chunk-1
virus-skipgram,process.context_switches.voluntary,legacy,4.0,count,3713534-chunk-1
virus-skipgram,process.context_switches.involuntary,legacy,15.0,count,3713534-chunk-1
virus-skipgram,system.cpu.utilization,legacy,0.0,percent,3713534-chunk-1
virus-skipgram,system.load_average.1m,legacy,2.55078125,load,3713534-chunk-1
virus-skipgram,system.load_average.5m,legacy,2.5068359375,load,3713534-chunk-1
virus-skipgram,system.load_average.15m,legacy,2.3076171875,load,3713534-chunk-1
virus-skipgram,process.memory.rss,legacy,89931776.0,bytes,3713534-chunk-1
virus-skipgram,process.memory.vms,legacy,97533952.0,bytes,3713534-chunk-1
virus-skipgram,process.memory.uss,legacy,78225408.0,bytes,3713534-chunk-1
virus-skipgram,system.memory.used,legacy,8789958656.0,bytes,3713534-chunk-1
virus-skipgram,system.memory.available,legacy,41725255680.0,bytes,3713534-chunk-1
virus-skipgram,system.memory.utilization,legacy,17.4,percent,3713534-chunk-1
virus-skipgram,system.swap.used,legacy,0.0,bytes,3713534-chunk-1
virus-skipgram,system.swap.utilization,legacy,0.0,percent,3713534-chunk-1
